path,page_type,group,sources,gsc_status,gsc_last_crawled,has_rankmath_redirect,rankmath_type,rankmath_dest,is_thirstyaffiliate,ta_name,ta_dest_url,exists_on_new_site,new_site_path,notes,redirect_status
/how-to-carve-on-a-longboard,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-01-25,,,,,,,yes,/how-to-carve-on-a-longboard,,no-redirect-needed
/how-to-customize-a-hoverboard,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-13,,,,,,,yes,/how-to-customize-a-hoverboard,,no-redirect-needed
/how-to-get-better-at-skateboarding,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-13,,,,,,,yes,/how-to-get-better-at-skateboarding,,no-redirect-needed
/how-to-lock-an-electric-scooter,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/how-to-lock-an-electric-scooter,,no-redirect-needed
/how-to-ride-a-hoverboard,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-06,,,,,,,yes,/how-to-ride-a-hoverboard,,no-redirect-needed
/how-to-ride-a-hoverboard/1000,post,Guides / Listicles,gsc:redirect,redirect,2026-02-06,,,,,,,no,,Has /1000 suffix (Oxygen Builder artifact); Base path /how-to-ride-a-hoverboard exists on new site,no-redirect-needed
/how-to-ride-an-electric-scooter,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,yes,/how-to-ride-an-electric-scooter,,no-redirect-needed
/how-to-ride-an-electric-skateboard,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-01-27,,,,,,,yes,/how-to-ride-an-electric-skateboard,,no-redirect-needed
/how-to-stop-on-a-longboard,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-08,,,,,,,yes,/how-to-stop-on-a-longboard,,no-redirect-needed
/how-we-test-electric-rides,post,Guides / Listicles,rankmath-redirect-source,,,yes,301,http://eridehero.com/how-we-test/,,,,no,,,mapped
/what-scooters-do-bird-lime-use,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,yes,/what-scooters-do-bird-lime-use,,no-redirect-needed
/what-scooters-do-bird-lime-use/1000,post,Guides / Listicles,gsc:redirect,redirect,2026-02-14,,,,,,,no,,Has /1000 suffix (Oxygen Builder artifact); Base path /what-scooters-do-bird-lime-use exists on new site,no-redirect-needed
/where-electric-scooter-repair,post,Guides / Listicles,"gsc:indexed, sitemap",indexed,2026-02-08,,,,,,,yes,/where-electric-scooter-repair,,no-redirect-needed
/where-electric-scooter-repair/1000,post,Guides / Listicles,gsc:redirect,redirect,2026-02-08,,,,,,,no,,Has /1000 suffix (Oxygen Builder artifact); Base path /where-electric-scooter-repair exists on new site,no-redirect-needed
/,page,Homepage,"gsc:indexed, gsc:redirect, sitemap",indexed,2026-02-16,,,,,,,yes,/,,no-redirect-needed
/about,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/about,,no-redirect-needed
/contact,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-02-15,,,,,,,yes,/contact,,no-redirect-needed
/disclaimers,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-01-01,,,,,,,yes,/disclaimers,,no-redirect-needed
/editorial-policy,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-01-30,,,,,,,no,,,mapped
/how-we-test,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,yes,/how-we-test,,no-redirect-needed
/opt-out-preferences,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-01-01,,,,,,,no,,,mapped
/privacy-policy,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-02-06,,,,,,,no,,,mapped
/terms-conditions,page,Info / Legal Pages,"gsc:indexed, sitemap",indexed,2026-01-19,,,,,,,no,,,mapped
/log-in,page,Login / Auth Pages,rankmath-redirect-source,,,yes,301,http://eridehero.com/login-register/,,,,no,,,mapped
/login,page,Login / Auth Pages,rankmath-redirect-source,,,yes,301,http://eridehero.com/login-register/,,,,no,,,no-redirect-needed
/login-register,page,Login / Auth Pages,gsc:noindex,noindex,2024-07-29,,,,,,,no,,,mapped
/login-register/opt,page,Login / Auth Pages,gsc:redirect,redirect,2026-01-01,,,,,,,no,,Product URL with /OPT/ suffix (likely Oxygen),mapped
/electric-scooters/page/2,pagination,Pagination,gsc:noindex,noindex,2025-12-02,,,,,,,no,,,no-redirect-needed
/electric-scooters/page/3,pagination,Pagination,gsc:noindex,noindex,2025-12-02,,,,,,,no,,,no-redirect-needed
/blog/are-hoverboards-banned-in-the-uk,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-08,yes,301,http://eridehero.com/are-hoverboards-banned-in-the-uk/,,,,no,,,mapped
/blog/best-electric-scooter-accessories,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/best-electric-scooter-accessories/,,,,no,,,mapped
/blog/calibrate-reset-hoverboard,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-11,yes,301,http://eridehero.com/calibrate-reset-hoverboard/,,,,no,,,mapped
/blog/can-you-take-a-hoverboard-on-an-airplane,post,Posts (blog/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/can-you-take-a-hoverboard-on-an-airplane/,,,,no,,,mapped
/blog/electric-scooter-battery-guide,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/electric-scooter-battery-guide/,,,,no,,,mapped
/blog/electric-scooter-black-friday,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/electric-scooter-black-friday/,,,,no,,,mapped
/blog/electric-scooter-e-bike-laws-canada,post,Posts (blog/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/electric-scooter-e-bike-laws-canada/,,,,no,,,mapped
/blog/electric-scooter-giveaway-x7,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/electric-scooter-giveaway-x7/,,,,no,,,mapped
/blog/electric-scooter-helmet-selection-guide,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/electric-scooter-helmet-selection-guide/,,,,no,,,mapped
/blog/electric-scooter-money-saving,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-08,yes,301,http://eridehero.com/electric-scooter-money-saving/,,,,no,,,mapped
/blog/electric-scooter-motors,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-09,yes,301,http://eridehero.com/electric-scooter-motors/,,,,no,,,mapped
/blog/electric-scooter-safety-tips,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/electric-scooter-safety-tips/,,,,no,,,mapped
/blog/electric-scooter-tires,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-26,yes,301,http://eridehero.com/electric-scooter-tires/,,,,no,,,mapped
/blog/electric-scooter-weight-limit,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-06,yes,301,http://eridehero.com/electric-scooter-weight-limit/,,,,no,,,mapped
/blog/electric-scooters-street-legal-uk-law,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-13,yes,301,http://eridehero.com/electric-scooters-street-legal-uk-law/,,,,no,,,mapped
/blog/fastest-electric-scooters,post,Posts (blog/ prefix — old URL),gsc:redirect,redirect,2026-01-20,,,,,,,no,,,mapped
/blog/hoverboard-,post,Posts (blog/ prefix — old URL),gsc:redirect,redirect,2026-01-25,,,,,,,no,,,ignored-fragment
/blog/hoverboard-recalls,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/hoverboard-recalls/,,,,no,,,mapped
/blog/hoverboard-weight-limit,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-20,yes,301,http://eridehero.com/hoverboard-weight-limit/,,,,no,,,mapped
/blog/hoverboard-wont-turn-on,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-09,yes,301,http://eridehero.com/hoverboard-wont-turn-on/,,,,no,,,mapped
/blog/hoverboardrecalls,post,Posts (blog/ prefix — old URL),gsc:404,404,2026-01-03,,,,,,,no,,,mapped
/blog/how-coronavirus-is-affecting-e-scooter-market,post,Posts (blog/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/how-coronavirus-is-affecting-e-scooter-market/,,,,no,,,mapped
/blog/how-does-a-hoverboard-work,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/how-does-a-hoverboard-work/,,,,no,,,mapped
/blog/how-far-can-hoverboards-go,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-09,yes,301,http://eridehero.com/how-far-can-hoverboards-go/,,,,no,,,mapped
/blog/how-much-do-hoverboards-weigh,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-05,yes,301,http://eridehero.com/how-much-do-hoverboards-weigh/,,,,no,,,mapped
/blog/how-to-customize-a-hoverboard,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-02,yes,301,http://eridehero.com/how-to-customize-a-hoverboard/,,,,no,,,mapped
/blog/how-to-get-better-at-skateboarding,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-28,yes,301,http://eridehero.com/how-to-get-better-at-skateboarding/,,,,no,,,mapped
/blog/how-to-lock-an-electric-scooter,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-16,yes,301,http://eridehero.com/how-to-lock-an-electric-scooter/,,,,no,,Has affiliate ?tag= parameter,mapped
/blog/how-to-ride-a-hoverboard,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-06,yes,301,http://eridehero.com/how-to-ride-a-hoverboard/,,,,no,,,mapped
/blog/how-to-ride-an-electric-scooter,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/how-to-ride-an-electric-scooter/,,,,no,,,mapped
/blog/how-to-ride-an-electric-skateboard,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-28,yes,301,http://eridehero.com/how-to-ride-an-electric-skateboard/,,,,no,,,mapped
/blog/new-york-legalizes-e-bikes-e-scooters,post,Posts (blog/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/new-york-legalizes-e-bikes-e-scooters/,,,,no,,,mapped
/blog/solar-powered-electric-scooters,post,Posts (blog/ prefix — old URL),"gsc:404, rankmath-redirect-source",404,2026-02-14,yes,301,http://eridehero.com/solar-powered-electric-scooters/,,,,no,,,mapped
/blog/what-scooters-do-bird-lime-use,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/what-scooters-do-bird-lime-use/,,,,no,,,mapped
/blog/where-electric-scooter-repair,post,Posts (blog/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-23,yes,301,http://eridehero.com/where-electric-scooter-repair/,,,,no,,,mapped
/blog/xiaomi-m365-recall,post,Posts (blog/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/xiaomi-m365-recall/,,,,no,,,mapped
/review/acton-blink-s2-electric-skateboard,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/acton-blink-s2-electric-skateboard-review/,,,,no,,,mapped
/review/apollo-city-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/apollo-city-electric-scooter-review/,,,,no,,,mapped
/review/apollo-explore-electric-scooter,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2025-04-06,yes,301,http://eridehero.com/apollo-explore-electric-scooter-review/,,,,no,,,mapped
/review/apollo-ghost-electric-scooter-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-06,yes,301,http://eridehero.com/apollo-ghost-electric-scooter-review/,,,,no,,,mapped
/review/apollo-light-electric-scooter-review,post,Posts (review/ prefix — old URL),"gsc:noindex, rankmath-redirect-source",noindex,2025-04-15,yes,301,http://eridehero.com/apollo-light-electric-scooter-review/,,,,no,,,mapped
/review/backfire-g2t-electric-skateboard,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/backfire-g2t-electric-skateboard-review/,,,,no,,,mapped
/review/backfire-ranger-x2-electric-skateboard,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/backfire-ranger-x2-electric-skateboard-review/,,,,no,,,mapped
/review/dualtron-thunder-electric-scooter,post,Posts (review/ prefix — old URL),gsc:redirect,redirect,2026-02-16,,,,,,,no,,,mapped
/review/e-twow-gt-se-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-28,yes,301,http://eridehero.com/e-twow-gt-se-electric-scooter-review/,,,,no,,,mapped
/review/elka-model-t-electric-scooter,post,Posts (review/ prefix — old URL),gsc:redirect,redirect,2024-06-30,,,,,,,no,,,mapped
/review/elka-model-t-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/elka-model-t-electric-scooter-review/,,,,no,,,mapped
/review/evolv-city-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/evolv-city-electric-scooter-review/,,,,no,,,mapped
/review/evolv-tour-xl-r-electric-scooter-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-04,yes,301,http://eridehero.com/evolv-tour-xl-r-electric-scooter-review/,,,,no,,,mapped
/review/fluidfreeride-cityrider-review,post,Posts (review/ prefix — old URL),gsc:crawled-not-indexed,crawled-not-indexed,2025-10-30,,,,,,,no,,,mapped
/review/gotrax-gxl-electric-scooter,post,Posts (review/ prefix — old URL),gsc:redirect,redirect,2025-05-08,,,,,,,no,,,mapped
/review/gotrax-hoverfly-e3-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/gotrax-hoverfly-e3-hoverboard-review/,,,,no,,,mapped
/review/gotrax-hoverfly-eco-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-02,yes,301,http://eridehero.com/gotrax-hoverfly-eco-hoverboard-review/,,,,no,,,mapped
/review/gotway-msx-pro-electric-unicycle,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/gotway-msx-pro-electric-unicycle-review/,,,,no,,,mapped
/review/halo-board-2-electric-skateboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-06,yes,301,http://eridehero.com/halo-board-2-electric-skateboard-review/,,,,no,,,mapped
/review/halo-board-beast-electric-skateboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2025-03-16,yes,301,http://eridehero.com/halo-board-beast-electric-skateboard-review/,,,,no,,,mapped
/review/halo-rover-x-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-01,yes,301,http://eridehero.com/halo-rover-x-hoverboard-review/,,,,no,,,mapped
/review/hover-1-horizon-hoverboard-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-12,yes,301,http://eridehero.com/hover-1-horizon-hoverboard-review/,,,,no,,,mapped
/review/hover-1-titan-hoverboard-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-13,yes,301,http://eridehero.com/hover-1-titan-hoverboard-review/,,,,no,,,mapped
/review/hover-1-ultra-hoverboard-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-11,yes,301,http://eridehero.com/hover-1-ultra-hoverboard-review/,,,,no,,,mapped
/review/inmotion-v10-electric-unicycle-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/inmotion-v10-electric-unicycle-review/,,,,no,,,mapped
/review/inokim-light-2-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/inokim-light-2-electric-scooter-review/,,,,no,,,mapped
/review/inokim-mini-2-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/inokim-mini-2-electric-scooter-review/,,,,no,,,mapped
/review/inokim-oxo-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/inokim-oxo-electric-scooter-review/,,,,no,,,mapped
/review/inokim-quick-3-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/inokim-quick-3-electric-scooter-review/,,,,no,,,mapped
/review/kaabo-mantis-electric-scooter,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-28,yes,301,http://eridehero.com/kaabo-mantis-pro-electric-scooter-review/,,,,no,,,mapped
/review/kaabo-mantis-electric-scooter-pro,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/kaabo-mantis-pro-electric-scooter-review/,,,,no,,,mapped
/review/kaabo-wolf-warrior-11-electric-scooter,post,Posts (review/ prefix — old URL),gsc:redirect,redirect,2025-12-30,,,,,,,no,,,mapped
/review/king-song-16x-electric-unicycle,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/king-song-16x-electric-unicycle-review/,,,,no,,,mapped
/review/macwheel-mx1-electric-scooter,post,Posts (review/ prefix — old URL),gsc:redirect,redirect,2025-07-13,,,,,,,no,,,mapped
/review/maxfind-ff-plus-electric-skateboard-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-15,yes,301,http://eridehero.com/maxfind-ff-plus-electric-skateboard-review/,,,,no,,,mapped
/review/maxfind-max2-pro-electric-skateboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-17,yes,301,http://eridehero.com/maxfind-max2-pro-electric-skateboard-review/,,,,no,,,mapped
/review/possway-t2-electric-skateboard-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/possway-t2-electric-skateboard-review/,,,,no,,,mapped
/review/razor-e-prime-iii-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/razor-e-prime-iii-electric-scooter-review/,,,,no,,,mapped
/review/razor-hovertrax-2-0-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-16,yes,301,http://eridehero.com/razor-hovertrax-2-0-hoverboard-review/,,,,no,,,mapped
/review/segway-ninebot-zing-e10-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/segway-ninebot-zing-e10-electric-scooter-review/,,,,no,,,mapped
/review/segway-ninebot-zing-e8-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/segway-ninebot-zing-e8-electric-scooter-review/,,,,no,,,mapped
/review/skatebolt-tornado-ii-electric-skateboard-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-25,yes,301,http://eridehero.com/skatebolt-tornado-ii-electric-skateboard-review/,,,,no,,,mapped
/review/swagtron-t1-pro-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-16,yes,301,http://eridehero.com/swagtron-t1-pro-hoverboard-review/,,,,no,,,mapped
/review/swagtron-t5-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-13,yes,301,http://eridehero.com/swagtron-t5-hoverboard-review/,,,,no,,,mapped
/review/swagtron-t580-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-14,yes,301,http://eridehero.com/swagtron-t580-hoverboard-review/,,,,no,,,mapped
/review/swagtron-t6-hoverboard,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-08,yes,301,http://eridehero.com/swagtron-t6-hoverboard-review/,,,,no,,,mapped
/review/turboant-x7-electric-scooter,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-16,yes,301,http://eridehero.com/turboant-x7-electric-scooter-review/,,,,no,,,mapped
/review/turboant-x7-pro-electric-scooter-review,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-04,yes,301,http://eridehero.com/turboant-x7-pro-electric-scooter-review/,,,,no,,,mapped
/review/unagi-model-one-electric-scooter,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-02-16,yes,301,http://eridehero.com/unagi-model-one-electric-scooter-review/,,,,no,,,mapped
/review/xiaomi-mi-electric-scooter,post,Posts (review/ prefix — old URL),"gsc:redirect, rankmath-redirect-source",redirect,2026-01-16,yes,301,http://eridehero.com/xiaomi-mi-m365-electric-scooter-review/,,,,no,,,mapped
/review/xiaomi-mi-m365-electric-scooter,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/xiaomi-mi-m365-electric-scooter-review/,,,,no,,,mapped
/review/zero-10-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/zero-10-electric-scooter-review/,,,,no,,,mapped
/review/zero-11x-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/zero-11x-electric-scooter-review/,,,,no,,,mapped
/review/zero-8-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/zero-8-electric-scooter-review/,,,,no,,,mapped
/review/zero-8x-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/zero-8x-electric-scooter-review/,,,,no,,,mapped
/review/zero-9-electric-scooter-review,post,Posts (review/ prefix — old URL),rankmath-redirect-source,,,yes,301,http://eridehero.com/zero-9-electric-scooter-review/,,,,no,,,mapped
/__trashed,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/login-register/,,,,no,,,mapped
/acton-blink-s2-electric-skateboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/acton-blink-s2-electric-skateboard-review/,,,,no,,,mapped
/apollo-,post,Posts — Other,gsc:noindex,noindex,2025-11-27,,,,,,,no,,,ignored-fragment
/apollo-explore-electric-scooter,post,Posts — Other,"gsc:noindex, rankmath-redirect-source",noindex,2025-04-25,yes,301,http://eridehero.com/apollo-explore-electric-scooter-review/,,,,no,,,mapped
/apollo-ghost-electric-,post,Posts — Other,gsc:redirect,redirect,2026-02-06,,,,,,,no,,,ignored-fragment
/apollo-go-review-dual-motor-power-that-you-can-actually-carry,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/apollo-go-review/,,,,no,,,mapped
/backfire-g2t-electric-skateboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/backfire-g2t-electric-skateboard-review/,,,,no,,,mapped
/backfire-ranger-x2-electric-skateboard,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/backfire-ranger-x2-electric-skateboard-review/,,,,no,,,mapped
/best,post,Posts — Other,gsc:redirect,redirect,2026-02-14,,,,,,,no,,,ignored-fragment
/blog,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-13,yes,301,http://eridehero.com,,,,no,,,mapped
/calibrate-reset-hoverboard,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-11,,,,,,,yes,/calibrate-reset-hoverboard,,no-redirect-needed
/disclaimer,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/disclaimers/,,,,no,,,mapped
/electric-,post,Posts — Other,gsc:redirect,redirect,2026-02-12,,,,,,,no,,,ignored-fragment
/electric-bicycles,post,Posts — Other,rankmath-redirect-source,,,yes,301,http://eridehero.com/electric-bikes/,,,,no,,,mapped
/electric-bike-recalls,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,yes,/electric-bike-recalls,,no-redirect-needed
/electric-scooter-accident-report-2025,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-12,,,,,,,yes,/electric-scooter-accident-report-2025,,no-redirect-needed
/electric-scooter-air-pumps,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-13,,,,,,,yes,/electric-scooter-air-pumps,,no-redirect-needed
/electric-scooter-battery-guide,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-15,,,,,,,yes,/electric-scooter-battery-guide,,no-redirect-needed
/electric-scooter-black-friday,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,yes,/electric-scooter-black-friday,,no-redirect-needed
/electric-scooter-brakes,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/electric-scooter-brakes,,no-redirect-needed
/electric-scooter-buying-guide,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-12,,,,,,,yes,/electric-scooter-buying-guide,,no-redirect-needed
/electric-scooter-giveaway-x7,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2026-02-06,yes,301,http://eridehero.com/,,,,no,,,mapped
/electric-scooter-helmet-selection-guide,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,yes,/electric-scooter-helmet-selection-guide,,no-redirect-needed
/electric-scooter-money-saving,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-08,,,,,,,yes,/electric-scooter-money-saving,,no-redirect-needed
/electric-scooter-motors,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-09,,,,,,,yes,/electric-scooter-motors,,no-redirect-needed
/electric-scooter-pricing-comparison,post,Posts — Other,"gsc:redirect, rankmath-redirect-source",redirect,2024-11-25,yes,301,http://eridehero.com/electric-scooters-prices/,,,,no,,,mapped
/electric-scooter-quiz,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-01-23,,,,,,,no,,,mapped
/electric-scooter-range-calculator,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-14,,,,,,,no,,,mapped
/electric-scooter-safety-survey,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/electric-scooter-safety-survey,,no-redirect-needed
/electric-scooter-safety-tips,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-15,,,,,,,yes,/electric-scooter-safety-tips,,no-redirect-needed
/electric-scooter-throttles-guide,post,Posts — Other,"gsc:indexed, sitemap",indexed,2026-02-16,,,,,,,yes,/electric-scooter-throttles-guide,,no-redirect-needed
